unique_id,pending_markup_fee,pending_principal,total_outstanding,date
73159c31-b8b1-4689-9037-5b1213fd04c0,1334,50000,51334,2023-10-31 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1667,50000,51667,2023-11-05 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-11 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,200,50000,50200,2023-10-14 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-19 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1467,50000,51467,2023-11-02 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-28 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1534,50000,51534,2023-11-03 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-06 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-18 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,334,50000,50334,2023-10-16 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1200,50000,51200,2023-10-30 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-17 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-11 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-31 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,267,50000,50267,2023-10-15 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,400,50000,50400,2023-10-18 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-29 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-08 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-03 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-10 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1067,50000,51067,2023-10-28 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1400,50000,51400,2023-11-01 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,134,50000,50134,2023-10-13 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-16 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-03 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-09 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,467,50000,50467,2023-10-19 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,734,50000,50734,2023-10-23 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-15 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-24 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1000,50000,51000,2023-10-27 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-22 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,934,50000,50934,2023-10-26 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-11 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-27 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-08 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-04 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-12 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,867,50000,50867,2023-10-25 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-05 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,800,50000,50800,2023-10-24 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-10 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-15 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-23 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1134,50000,51134,2023-10-29 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-29 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1734,50000,51734,2023-11-06 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-02 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-27 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-28 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1867,50000,51867,2023-11-08 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-18 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,67,50000,50067,2023-10-12 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1800,50000,51800,2023-11-07 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1934,50000,51934,2023-11-09 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-24 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-07 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-26 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-04 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-13 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-01 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-05 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-06 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-25 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,600,50000,50600,2023-10-21 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-01 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-22 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-30 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-07 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-21 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-20 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-16 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-10 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-26 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-13 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-02 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-12 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-20 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-19 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-25 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-30 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-17 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-23 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2024-01-09 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,1600,50000,51600,2023-11-04 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-11-14 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-14 00:00:00
73159c31-b8b1-4689-9037-5b1213fd04c0,2000,50000,52000,2023-12-21 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,4200,200000,204200,2023-11-03 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,1000,200000,201000,2023-10-19 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,3200,200000,203200,2023-10-30 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,3000,200000,203000,2023-10-29 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,2000,200000,202000,2023-10-24 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,5200,200000,205200,2023-11-08 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,3600,200000,203600,2023-10-31 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,6000,200000,206000,2023-11-12 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,600,200000,200600,2023-10-16 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,1600,200000,201600,2023-10-22 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,2800,200000,202800,2023-10-28 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,600,200000,200600,2023-10-17 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,4000,200000,204000,2023-11-02 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,4800,200000,204800,2023-11-06 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,1400,200000,201400,2023-10-21 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,800,200000,200800,2023-10-18 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,400,200000,200400,2023-10-15 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,2400,200000,202400,2023-10-26 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,4400,200000,204400,2023-11-04 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,200,200000,200200,2023-10-14 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,1800,200000,201800,2023-10-23 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,5800,200000,205800,2023-11-11 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,5000,200000,205000,2023-11-07 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,1200,200000,201200,2023-10-20 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,5600,200000,205600,2023-11-10 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,3800,200000,203800,2023-11-01 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,4600,200000,204600,2023-11-05 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,5400,200000,205400,2023-11-09 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,2200,200000,202200,2023-10-25 00:00:00
49a758ca-c689-4bd9-b997-382015a897b8,2600,200000,202600,2023-10-27 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,14677,740000,754677,2023-10-29 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-14 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-25 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,2590,740000,742590,2023-10-14 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,17267,740000,757267,2023-10-31 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-12 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,864,740000,740864,2023-10-12 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,4317,740000,744317,2023-10-16 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-21 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-03 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,21584,740000,761584,2023-11-05 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-19 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-04 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-05 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-15 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-16 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-24 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-17 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-29 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-16 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-23 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-13 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-12 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,23310,740000,763310,2023-11-07 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-10 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-02 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-11 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,4317,740000,744317,2023-10-17 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-03 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-05 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-19 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-27 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-07 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,5180,740000,745180,2023-10-18 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-22 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-01 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,22447,740000,762447,2023-11-06 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,3454,740000,743454,2023-10-15 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-08 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,6907,740000,746907,2023-10-20 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,12087,740000,752087,2023-10-26 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-26 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-28 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-01 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-15 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-20 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,11224,740000,751224,2023-10-25 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,18994,740000,758994,2023-11-02 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-24 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,9497,740000,749497,2023-10-23 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-11 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-21 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-04 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-06 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,10360,740000,750360,2023-10-24 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,19857,740000,759857,2023-11-03 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-20 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-08 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,20720,740000,760720,2023-11-04 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-18 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-07 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-17 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-31 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,6044,740000,746044,2023-10-19 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,18130,740000,758130,2023-11-01 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-09 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-10 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,15540,740000,755540,2023-10-30 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-26 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-09 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-28 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-09 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,12950,740000,752950,2023-10-27 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-06 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2024-01-02 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,8634,740000,748634,2023-10-22 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-23 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,7770,740000,747770,2023-10-21 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,24174,740000,764174,2023-11-08 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-27 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-29 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,1727,740000,741727,2023-10-13 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-18 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-10 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-30 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,13814,740000,753814,2023-10-28 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-11 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-14 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-30 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-25 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-11-22 00:00:00
ca42bc03-2f7d-4ba8-a3f1-9df7a58e35ba,25037,740000,765037,2023-12-13 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,334,50000,50334,2023-10-16 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-20 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-11 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-17 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1800,50000,51800,2023-11-07 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-02 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-04 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,200,50000,50200,2023-10-14 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,267,50000,50267,2023-10-15 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-26 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,667,50000,50667,2023-10-22 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-18 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,867,50000,50867,2023-10-25 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-30 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-06 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-27 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-29 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-02 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-03 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-11 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-07 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1867,50000,51867,2023-11-08 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-13 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1200,50000,51200,2023-10-30 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1400,50000,51400,2023-11-01 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-09 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-28 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-07 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,467,50000,50467,2023-10-19 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-25 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-05 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,734,50000,50734,2023-10-23 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1134,50000,51134,2023-10-29 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1534,50000,51534,2023-11-03 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-18 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-28 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1734,50000,51734,2023-11-06 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1467,50000,51467,2023-11-02 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-14 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-09 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,134,50000,50134,2023-10-13 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-16 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-23 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-11 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,934,50000,50934,2023-10-26 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,400,50000,50400,2023-10-18 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1667,50000,51667,2023-11-05 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-20 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1934,50000,51934,2023-11-09 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-08 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-19 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,600,50000,50600,2023-10-21 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-01 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-12 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-06 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-14 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-30 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-08 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-10 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-17 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-21 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,1000,50000,51000,2023-10-27 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-03 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2024-01-04 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-13 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-15 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-12-27 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,800,50000,50800,2023-10-24 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-25 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,334,50000,50334,2023-10-17 00:00:00
e606501d-444a-4e01-a649-fc76a8666f0b,2000,50000,52000,2023-11-24 00:00:00
